report_id,year,week,county,sub_county,disease,unimproved_sanitation_rate,avg_rainfall,mean_ndvi,avg_temp,cases,outbreak
167,2024,2024-02-19/2024-02-25,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,1.1278584096258144,0.11015910819425412,21.430450836045868,0.0,0
168,2024,2024-02-26/2024-03-03,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.10923461960051,22.280228622564994,0.0,0
169,2024,2024-03-04/2024-03-10,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,1.563691853246728,0.09866042459616876,22.353267886634303,0.0,0
170,2024,2024-03-11/2024-03-17,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.09831147112075513,22.91323246392009,0.0,0
171,2024,2024-03-18/2024-03-24,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.10021124991382857,23.798284766638883,0.0,0
172,2024,2024-03-25/2024-03-31,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.03457466600599017,0.12340901678833978,24.594517926970834,0.0,0
173,2024,2024-04-01/2024-04-07,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,4.529775897939601,0.13750506911296806,25.21726677455909,0.0,0
174,2024,2024-04-08/2024-04-14,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.9954604208174658,0.15109959118720023,26.13682560720671,0.0,0
175,2024,2024-04-15/2024-04-21,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.6317181948389297,0.1773679149991123,26.50981178172009,0.0,0
176,2024,2024-04-22/2024-04-28,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,3.5530688954507577,0.21723102692628665,27.59898008119401,0.0,0
177,2024,2024-04-29/2024-05-05,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.050244427605458226,0.2302306209611877,27.879209610648076,0.0,0
178,2024,2024-05-06/2024-05-12,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.2587297086786103,28.598448274304236,0.0,0
179,2024,2024-05-13/2024-05-19,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,1.1574211913769166,0.2965457550425833,28.992073471611462,0.0,0
180,2024,2024-05-20/2024-05-26,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.49291490955460204,0.3138919766494789,30.07273267456369,0.0,0
181,2024,2024-05-27/2024-06-02,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,1.9241403232462744,0.3445000628748813,30.244515590658672,0.0,0
182,2024,2024-06-03/2024-06-09,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.0795451181735585,0.3798563983634876,30.58720712321618,0.0,0
183,2024,2024-06-10/2024-06-16,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.0537117486442233,0.4214187372151521,31.014151030950643,0.0,0
184,2024,2024-06-17/2024-06-23,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.3691417855102693,0.43522629333508606,31.531638925137493,0.0,0
185,2024,2024-06-24/2024-06-30,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.7165241533187429,0.4644908695053327,31.56456524994573,0.0,0
186,2024,2024-07-01/2024-07-07,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,11.024644161479767,0.4945515624114253,32.04803853910433,0.0,0
187,2024,2024-07-08/2024-07-14,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.9327449859201837,0.5196263289442152,31.833807311017548,0.0,0
188,2024,2024-07-15/2024-07-21,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.6667318507593727,0.5362904341280995,31.843335422820832,0.0,0
189,2024,2024-07-22/2024-07-28,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,4.41906464113074,0.5429137984118124,31.530125608690017,0.0,0
190,2024,2024-07-29/2024-08-04,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,8.680072149988643,0.5618360615665382,31.613168786188265,0.0,0
191,2024,2024-08-05/2024-08-11,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,4.79874099904048,0.5679082546228277,31.23255558985003,0.0,0
192,2024,2024-08-12/2024-08-18,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,3.634274922414119,0.5785432230126103,30.540488173410722,0.0,0
193,2024,2024-08-19/2024-08-25,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.3833628938085094,0.6008189482289212,29.946006049216347,0.0,0
194,2024,2024-08-26/2024-09-01,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,4.270037713152537,0.593947317268689,29.73949496696388,0.0,0
195,2024,2024-09-02/2024-09-08,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,1.4242797562142122,0.5901700871408474,29.29718060587205,0.0,0
196,2024,2024-09-09/2024-09-15,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,4.175431786990121,0.5796585228032859,28.201248115239082,0.0,0
197,2024,2024-09-16/2024-09-22,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,3.540519233153579,0.5752111419752243,27.64612941511471,0.0,0
198,2024,2024-09-23/2024-09-29,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,4.635550550838837,0.5723939298032039,27.092488875906064,0.0,0
199,2024,2024-09-30/2024-10-06,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.019556367842017634,0.5436537973477853,26.261333900935192,0.0,0
200,2024,2024-10-07/2024-10-13,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.6654015686386547,0.5501153786689715,25.74116387726235,0.0,0
201,2024,2024-10-14/2024-10-20,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,3.511965968964554,0.5142238085580991,24.78419508940571,0.0,0
202,2024,2024-10-21/2024-10-27,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.8873918634992422,0.4896365192971793,23.839276726820763,0.0,0
203,2024,2024-10-28/2024-11-03,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.4596317421700035,23.617786694235885,0.0,0
204,2024,2024-11-04/2024-11-10,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.3805296762007373,0.43786339035720095,22.811521429677402,0.0,0
205,2024,2024-11-11/2024-11-17,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,1.015129684189673,0.40730855300640034,22.47804370080134,0.0,0
206,2024,2024-11-18/2024-11-24,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,2.775810638563626,0.3868442734192627,21.81362241426117,0.0,0
207,2024,2024-11-25/2024-12-01,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.34969494010371094,21.54155046009455,0.0,0
208,2024,2024-12-02/2024-12-08,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,3.7188147101840343,0.320949916761285,21.40715427349725,0.0,0
209,2024,2024-12-09/2024-12-15,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,3.564917987304386,0.2866304394468549,20.359878679673987,0.0,0
210,2024,2024-12-16/2024-12-22,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.25875251831619295,20.155612181861073,0.0,0
211,2024,2024-12-23/2024-12-29,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.24198528801065525,20.02484211866214,0.0,0
212,2024,2024-12-30/2025-01-05,Elgeyo Marakwet,Elgeyo Marakwet_Sub1,Cholera,0.3316115502107101,0.0,0.20940092390094664,19.878407893461222,0.0,0
213,2023,2022-12-26/2023-01-01,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.2553687291393123,21.272615898250923,0.0,0
214,2023,2023-01-02/2023-01-08,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.18155183785546405,0.21580873970513295,21.179980502206003,112.0,1
215,2023,2023-01-09/2023-01-15,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.1923368745551767,20.909940537229403,1583.0,1
216,2023,2023-01-16/2023-01-22,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.15847854531022043,21.065499754824007,20492.0,1
217,2023,2023-01-23/2023-01-29,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.2979592892343086,0.14887617867885786,21.08474689527828,166177.0,1
218,2023,2023-01-30/2023-02-05,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.784536703481393,0.1127024696224425,21.578843678408052,73882.0,1
219,2023,2023-02-06/2023-02-12,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,2.0210190421548697,0.10642344387743106,21.599645566510137,3587.0,1
220,2023,2023-02-13/2023-02-19,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.2686683584328833,0.107008350927929,22.207646024729137,709.0,1
221,2023,2023-02-20/2023-02-26,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.7832904622906026,0.09937964402390577,22.464815607864526,159.0,1
222,2023,2023-02-27/2023-03-05,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.018404178393033464,0.10530336290307662,23.226540799657766,40.0,0
223,2023,2023-03-06/2023-03-12,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.10794842827396024,23.76090163243311,21.0,0
224,2023,2023-03-13/2023-03-19,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.10381227811577558,24.232743256278205,6.0,0
225,2023,2023-03-20/2023-03-26,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.2837012734505814,0.118373216140507,25.2092048806438,1.0,0
226,2023,2023-03-27/2023-04-02,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.6891452199051034,0.1326024746053604,25.896059289947523,1.0,0
227,2023,2023-04-03/2023-04-09,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.1633249084129408,26.590203758111695,0.0,0
228,2023,2023-04-10/2023-04-16,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.5745661928985921,0.17987456722077919,27.27730042387774,0.0,0
229,2023,2023-04-17/2023-04-23,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.20089339980239443,28.152001524446252,0.0,0
230,2023,2023-04-24/2023-04-30,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.21376227900551567,28.301405475699173,0.0,0
231,2023,2023-05-01/2023-05-07,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.26778438292959816,29.235015156375926,0.0,0
232,2023,2023-05-08/2023-05-14,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,8.270881904743492,0.3027275447603571,29.87418185574729,0.0,0
233,2023,2023-05-15/2023-05-21,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.129043199438511,0.3301708181685053,30.46709083539488,0.0,0
234,2023,2023-05-22/2023-05-28,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.31299620949969575,0.36360227954297036,31.040842543797844,0.0,0
235,2023,2023-05-29/2023-06-04,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.3876322752044601,31.612517998655683,0.0,0
236,2023,2023-06-05/2023-06-11,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.5446223899311645,0.41195075642245904,32.15796733522687,0.0,0
237,2023,2023-06-12/2023-06-18,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,4.774619302678167,0.47126089495317336,32.36950985690334,0.0,0
238,2023,2023-06-19/2023-06-25,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.8135405600244008,0.4931918077001006,32.777027902371564,0.0,0
239,2023,2023-06-26/2023-07-02,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,5.728402625191824,0.5232384618235544,32.80259819427365,0.0,0
240,2023,2023-07-03/2023-07-09,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,6.637572359777484,0.5489613967391539,33.24704985687347,0.0,0
241,2023,2023-07-10/2023-07-16,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.0394196073373962,0.5804686872239361,32.86839710312185,0.0,0
242,2023,2023-07-17/2023-07-23,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,4.527102624029198,0.5943725278459501,32.844722562954,0.0,0
243,2023,2023-07-24/2023-07-30,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.0331584002537764,0.6262860590122165,32.87807803036554,0.0,0
244,2023,2023-07-31/2023-08-06,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,6.730123392167302,0.6377958141823947,32.431171385304324,0.0,0
245,2023,2023-08-07/2023-08-13,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.459108709622184,0.6530980103711459,32.138921411521686,0.0,0
246,2023,2023-08-14/2023-08-20,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.4660680405131634,0.6590125222500579,31.70539312678623,0.0,0
247,2023,2023-08-21/2023-08-27,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,2.0960112507140107,0.6806926477032741,31.108376629917377,0.0,0
248,2023,2023-08-28/2023-09-03,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.2106824694541656,0.6701524264467834,30.808918562659812,0.0,0
249,2023,2023-09-04/2023-09-10,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,6.510790152238108,0.6753839916687864,30.450041417843273,0.0,0
250,2023,2023-09-11/2023-09-17,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.6598405217651016,29.997772687332645,0.0,0
251,2023,2023-09-18/2023-09-24,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.44867257455294984,0.652372589543244,29.043968012371263,0.0,0
252,2023,2023-09-25/2023-10-01,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,2.667641160759757,0.6292922726433441,28.088542743819833,0.0,0
253,2023,2023-10-02/2023-10-08,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,7.129409320177748,0.6273669649440035,27.484092736342046,0.0,0
254,2023,2023-10-09/2023-10-15,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.3245049608412836,0.5937296014812821,26.894358892655816,0.0,0
255,2023,2023-10-16/2023-10-22,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.5675761659101399,26.192891426529986,0.0,0
256,2023,2023-10-23/2023-10-29,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.18329074044267427,0.5430550259217559,25.374751727169162,0.0,0
257,2023,2023-10-30/2023-11-05,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.4997439446331515,0.5190938924202592,24.82267095910462,0.0,0
258,2023,2023-11-06/2023-11-12,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.49136237632088775,0.4782897334623229,23.981198446912714,0.0,0
259,2023,2023-11-13/2023-11-19,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.7432853143215089,0.4419693146152359,23.34242318273721,0.0,0
260,2023,2023-11-20/2023-11-26,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.3092698863348207,0.42973283796466294,22.961661379722695,0.0,0
261,2023,2023-11-27/2023-12-03,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.386195135751379,22.226524603116502,0.0,0
262,2023,2023-12-04/2023-12-10,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.631989686897354,0.3499687794845788,21.783323622000726,0.0,0
263,2023,2023-12-11/2023-12-17,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.3283652358158498,21.668901134937787,0.0,0
264,2023,2023-12-18/2023-12-24,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.29173897572503643,21.74575627001965,0.0,0
265,2023,2023-12-25/2023-12-31,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.2533228114898353,21.037444281411805,0.0,0
266,2024,2024-01-01/2024-01-07,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.22608670200483094,21.094210943833094,0.0,0
267,2024,2024-01-08/2024-01-14,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.0878269109064873,0.1953096832880927,20.77590036124772,0.0,0
268,2024,2024-01-15/2024-01-21,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.17128267242518222,20.988457606450087,0.0,0
269,2024,2024-01-22/2024-01-28,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.4638315506429055,0.1556945809278183,20.917731860428752,0.0,0
270,2024,2024-01-29/2024-02-04,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.14160733345454718,21.159917462989338,0.0,0
271,2024,2024-02-05/2024-02-11,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.1340807135880415,21.93980200815177,0.0,0
272,2024,2024-02-12/2024-02-18,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.11826936451404534,22.578347616588026,0.0,0
273,2024,2024-02-19/2024-02-25,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.09911733069114412,22.505173589797106,0.0,0
274,2024,2024-02-26/2024-03-03,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.08677624506324111,23.202976451754974,0.0,0
275,2024,2024-03-04/2024-03-10,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.6497223965503307,0.10644900362149068,23.612422680828928,0.0,0
276,2024,2024-03-11/2024-03-17,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,2.1102477664123076,0.1048794171645645,24.32193026266274,0.0,0
277,2024,2024-03-18/2024-03-24,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.147597050853212,0.12085861247980535,24.98557384421722,0.0,0
278,2024,2024-03-25/2024-03-31,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.12991557550034663,25.7869646178542,0.0,0
279,2024,2024-04-01/2024-04-07,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.1525886875480635,26.50177913716688,0.0,0
280,2024,2024-04-08/2024-04-14,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.17055240774893285,27.00713229250626,0.0,0
281,2024,2024-04-15/2024-04-21,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.1859923031552196,27.811374564129785,0.0,0
282,2024,2024-04-22/2024-04-28,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.8748753332075359,0.22118955744191765,28.397678214199402,0.0,0
283,2024,2024-04-29/2024-05-05,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.4729698994551488,0.2511381349577087,29.22509763454188,0.0,0
284,2024,2024-05-06/2024-05-12,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.278187882118706,29.608126975181925,0.0,0
285,2024,2024-05-13/2024-05-19,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.33808003157997973,30.23321690325715,0.0,0
286,2024,2024-05-20/2024-05-26,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,6.687451269308899,0.34764806962976635,31.16466641268348,0.0,0
287,2024,2024-05-27/2024-06-02,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.5858372601654934,0.37936931429751125,31.566235380123697,0.0,0
288,2024,2024-06-03/2024-06-09,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.09015841641460919,0.42354140295438825,32.125977047062854,0.0,0
289,2024,2024-06-10/2024-06-16,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.390354700593478,0.4505681587578296,32.37175360092091,0.0,0
290,2024,2024-06-17/2024-06-23,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,2.4869302172237933,0.4932750998868092,32.34890750383179,0.0,0
291,2024,2024-06-24/2024-06-30,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,7.094820585072937,0.5115935883626934,33.00671982210813,0.0,0
292,2024,2024-07-01/2024-07-07,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.7483905904087895,0.5484489600171468,33.23192507848277,0.0,0
293,2024,2024-07-08/2024-07-14,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,2.393621533219953,0.5795714992506753,33.07170596971149,0.0,0
294,2024,2024-07-15/2024-07-21,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,4.498547730943261,0.5965029128141334,33.07262606082079,0.0,0
295,2024,2024-07-22/2024-07-28,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.345897056234843,0.625727239366075,32.97418741565837,0.0,0
296,2024,2024-07-29/2024-08-04,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.04102080027323967,0.6377843412315158,32.38373571828071,0.0,0
297,2024,2024-08-05/2024-08-11,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.6540148883177291,32.211092412979625,0.0,0
298,2024,2024-08-12/2024-08-18,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,5.2309555427259085,0.6797400980482197,32.052028418629014,0.0,0
299,2024,2024-08-19/2024-08-25,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.0129716374948283,0.6754626278434103,31.728723336414138,0.0,0
300,2024,2024-08-26/2024-09-01,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,1.6379500961537317,0.6777360100659032,30.92684116980228,0.0,0
301,2024,2024-09-02/2024-09-08,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.76254509520718,0.6811420751799263,30.59315026156998,0.0,0
302,2024,2024-09-09/2024-09-15,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,4.381155899810047,0.6649873636782424,29.44041196266249,0.0,0
303,2024,2024-09-16/2024-09-22,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,7.11637692967131,0.6674948126254943,29.253068804189017,0.0,0
304,2024,2024-09-23/2024-09-29,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,5.649567624442871,0.6434872332251224,28.368095246843836,0.0,0
305,2024,2024-09-30/2024-10-06,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,4.246419674716465,0.6145106944500593,27.822506904219534,0.0,0
306,2024,2024-10-07/2024-10-13,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.3861251170367237,0.6013374160734996,27.197121315626934,0.0,0
307,2024,2024-10-14/2024-10-20,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,2.2004599032423444,0.5951950998197338,26.065019370306,0.0,0
308,2024,2024-10-21/2024-10-27,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,2.3179447192395797,0.5686163787077623,25.27214781666077,0.0,0
309,2024,2024-10-28/2024-11-03,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.7819594260482917,0.5227066037679041,24.68267513139319,0.0,0
310,2024,2024-11-04/2024-11-10,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,4.377163361976285,0.48666872732295013,24.34144647947038,0.0,0
311,2024,2024-11-11/2024-11-17,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.18308015219380142,0.4777773437933332,23.81128043115428,0.0,0
312,2024,2024-11-18/2024-11-24,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.43160269520056654,23.039707377841772,0.0,0
313,2024,2024-11-25/2024-12-01,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.388638247882521,22.363591299288537,0.0,0
314,2024,2024-12-02/2024-12-08,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.3472661003927251,22.191629298817418,0.0,0
315,2024,2024-12-09/2024-12-15,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.8271489786249976,0.3095738583223202,21.985637574774785,0.0,0
316,2024,2024-12-16/2024-12-22,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,0.0,0.2936696078288244,21.324314217268945,0.0,0
317,2024,2024-12-23/2024-12-29,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,6.463489625029153,0.25451460441217777,21.185646526929897,0.0,0
318,2024,2024-12-30/2025-01-05,Isiolo,Isiolo_Sub1,Cholera,0.5060820264234143,3.9892266104893275,0.23915195322426708,21.198046421795212,0.0,0
319,2023,2022-12-26/2023-01-01,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.25040882071946957,19.92077923161858,0.0,0
320,2023,2023-01-02/2023-01-08,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.2199420152347446,19.499614300420486,156.0,1
321,2023,2023-01-09/2023-01-15,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.18145228142537956,19.507117497560436,3234.0,1
322,2023,2023-01-16/2023-01-22,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.1491522038017612,19.295448677531713,62796.0,1
323,2023,2023-01-23/2023-01-29,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.01270710452732322,0.13416436416077845,19.841184085443736,537868.0,1
324,2023,2023-01-30/2023-02-05,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,2.238217275053955,0.13324397222539808,20.042817446631762,243675.0,1
325,2023,2023-02-06/2023-02-12,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.12222271170786744,20.344849604294865,14091.0,1
326,2023,2023-02-13/2023-02-19,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.45082640499449544,0.09407541084452843,20.452814926487623,1704.0,1
327,2023,2023-02-20/2023-02-26,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.09988422693454642,20.787999968750622,502.0,1
328,2023,2023-02-27/2023-03-05,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.10337704474313707,21.90424483235869,143.0,1
329,2023,2023-03-06/2023-03-12,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.10037024613552237,22.09856378856747,49.0,0
330,2023,2023-03-13/2023-03-19,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,2.557238327310422,0.10851337783320023,22.626054962307418,21.0,0
331,2023,2023-03-20/2023-03-26,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0,0.12153533602882792,23.274375108184366,6.0,0
332,2023,2023-03-27/2023-04-02,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,2.741306752199104,0.11396142328382042,24.54894099207713,0.0,0
333,2023,2023-04-03/2023-04-09,Mandera,Mandera_Sub3,Cholera,0.6366072586625782,0.0022879977469566276,0.15146316095865173,25.39905279187738,0.0,0
